Date,Price,Vol.
2019-03-15,462.25,67720
2019-03-18,456.75,58390
2019-03-19,456.50,53500
2019-03-20,464.75,53590
2019-03-21,466.50,62810
2019-03-22,466.00,73010
2019-03-25,469.50,59710
2019-03-26,469.25,83740
2019-03-27,469.50,61160
2019-03-28,464.50,49570
2019-03-29,457.75,72180
2019-04-01,462.75,61270
2019-04-02,464.00,48160
2019-04-03,471.00,61890
2019-04-04,470.75,70270
2019-04-05,467.75,89210
2019-04-08,465.25,83290
2019-04-09,459.50,89060
2019-04-10,458.00,65280
2019-04-11,460.50,78540
2019-04-12,464.50,64970
2019-04-15,459.50,79730
2019-04-16,445.00,90380
2019-04-17,447.00,42630
2019-04-18,444.25,44040
2019-04-19,445.50,
2019-04-22,435.75,39270
2019-04-23,438.75,47310
2019-04-24,432.25,37320
2019-04-25,434.75,37530
2019-04-26,435.00,31930
2019-04-29,426.75,31180
2019-04-30,418.50,5050
2019-05-01,425.00,850
2019-05-02,433.25,280
2019-05-03,428.00,110
2019-05-06,428.00,30
2019-05-07,430.50,90
2019-05-08,431.25,50
2019-05-09,421.75,20
2019-05-10,419.00,200
2019-05-13,431.25,240
2019-05-14,439.25,0
2019-05-15,448.75,85020
2019-05-16,467.00,75270
2019-05-17,465.00,74170
2019-05-20,478.25,86580
2019-05-21,478.75,99490
2019-05-22,472.75,65950
2019-05-23,470.25,78860
2019-05-24,489.50,74190
2019-05-26,486.25,
2019-05-28,504.75,107850
2019-05-29,490.50,126550
2019-05-30,514.50,101110
2019-05-31,503.00,107970
2019-06-03,519.75,92330
2019-06-04,507.25,116940
2019-06-05,490.75,95350
2019-06-06,510.00,126520
2019-06-07,504.50,95650
2019-06-10,507.50,70590
2019-06-11,518.00,93400
2019-06-12,526.25,98890
2019-06-13,535.50,80270
2019-06-14,538.50,80190
2019-06-17,539.50,66170
2019-06-18,531.50,62460
2019-06-19,522.25,73040
2019-06-20,526.50,43110
2019-06-21,526.00,43120
2019-06-24,538.00,35350
2019-06-25,535.75,35000
2019-06-26,543.75,38790
2019-06-27,547.50,19410
2019-06-28,528.00,2990
2019-07-01,514.00,860
2019-07-02,503.50,620
2019-07-03,518.00,870
2019-07-05,519.25,460
2019-07-08,516.75,190
2019-07-09,509.75,150
2019-07-10,511.75,140
2019-07-11,536.25,70
2019-07-12,536.25,50
2019-07-15,507.75,68190
2019-07-16,507.50,51260
2019-07-17,505.50,40000
2019-07-18,493.50,59020
2019-07-19,502.50,67720
2019-07-22,487.25,69560
2019-07-23,487.25,57810
2019-07-24,497.75,61740
2019-07-25,499.50,66900
2019-07-26,496.00,41870
2019-07-29,503.50,63100
2019-07-30,497.25,47670
2019-07-31,487.25,64060
2019-08-01,475.75,79620
2019-08-02,490.75,76640
2019-08-05,494.50,70660
2019-08-06,484.00,58660
2019-08-07,488.25,69550
2019-08-08,498.50,93530
2019-08-09,499.50,80310
2019-08-12,471.75,102000
2019-08-13,472.00,80020
2019-08-14,473.75,54940
2019-08-15,469.00,50560
2019-08-16,470.75,43360
2019-08-19,465.50,37680
2019-08-20,460.00,36770
2019-08-21,462.50,29730
2019-08-22,467.25,28820
2019-08-23,475.25,50830
2019-08-26,473.00,26100
2019-08-27,473.75,22700
2019-08-28,472.25,15980
2019-08-29,469.75,11220
2019-08-30,451.25,4870
2019-09-03,447.25,710
2019-09-04,456.25,350
2019-09-05,464.00,90
2019-09-06,460.25,10
2019-09-09,474.50,60
2019-09-10,484.50,100
2019-09-11,477.50,30
2019-09-12,485.75,10
2019-09-13,485.75,10
2019-09-16,488.75,48640
2019-09-17,484.25,49220
2019-09-18,489.50,49980
2019-09-19,488.00,49570
2019-09-20,484.25,39950
2019-09-23,483.00,28540
2019-09-24,481.75,38230
2019-09-25,477.25,34840
2019-09-26,484.25,47410
2019-09-27,487.25,36020
2019-09-30,495.75,78100
2019-10-01,498.75,59420
2019-10-02,489.00,55280
2019-10-03,488.75,31840
2019-10-04,490.50,28760
2019-10-07,489.25,35060
2019-10-08,500.25,58660
2019-10-09,500.25,46020
2019-10-10,493.00,68280
2019-10-11,508.00,84740
2019-10-14,511.00,52200
2019-10-15,507.00,38050
2019-10-16,513.25,49000
2019-10-17,525.50,66630
2019-10-18,532.25,56240
2019-10-21,523.50,53540
2019-10-22,518.00,52260
2019-10-23,520.75,42800
2019-10-24,516.00,36210
2019-10-25,517.75,40230
2019-10-28,511.75,50220
2019-10-29,511.50,51560
2019-10-30,509.25,35340
2019-10-31,508.75,63620
2019-11-01,516.00,53600
2019-11-04,509.75,39530
2019-11-05,515.25,51550
2019-11-06,516.75,62210
2019-11-07,512.50,71050
2019-11-08,510.25,79540
2019-11-11,505.75,78290
2019-11-12,517.00,78050
2019-11-13,509.00,72650
2019-11-14,507.75,53540
2019-11-15,502.75,50340
2019-11-18,507.25,59870
2019-11-19,512.00,69370
2019-11-20,515.50,38140
2019-11-21,509.00,35380
2019-11-22,515.25,46920
2019-11-25,531.00,44720
2019-11-26,530.25,28010
2019-11-27,528.50,19200
2019-11-28,526.12,
2019-11-29,547.50,3360
2019-12-02,543.25,780
2019-12-03,530.50,920
2019-12-04,535.00,350
2019-12-05,532.00,400
2019-12-06,532.50,360
2019-12-09,532.00,170
2019-12-10,534.75,290
2019-12-11,530.75,140
2019-12-12,539.25,60
2019-12-13,539.25,80
2019-12-16,549.75,95740
2019-12-17,556.25,68510
2019-12-18,548.25,56330
2019-12-19,545.25,39720
2019-12-20,542.25,44100
2019-12-23,539.50,33260
2019-12-24,541.00,21560
2019-12-25,541.00,
2019-12-26,549.00,30240
2019-12-27,556.25,52110
2019-12-30,556.00,42490
2019-12-31,558.75,38470
2020-01-01,559.50,
2020-01-02,560.25,49930
2020-01-03,554.50,44180
2020-01-06,550.00,47900
2020-01-07,550.25,41350
2020-01-08,552.75,51320
2020-01-09,562.25,66460
2020-01-10,564.50,92630
2020-01-13,562.25,51060
2020-01-14,568.50,69290
2020-01-15,573.25,78780
2020-01-16,565.25,58190
2020-01-17,570.50,54670
2020-01-19,570.75,
2020-01-20,569.75,
2020-01-21,581.50,69900
2020-01-22,577.75,84470
2020-01-23,580.50,55850
2020-01-24,573.50,58500
2020-01-27,572.25,78990
2020-01-28,569.75,56860
2020-01-29,562.25,55030
2020-01-30,560.50,77790
2020-01-31,553.75,63920
2020-02-03,555.50,83000
2020-02-04,557.25,69490
2020-02-05,562.00,52870
2020-02-06,556.25,51960
2020-02-07,558.75,64890
2020-02-10,552.00,100460
2020-02-11,542.00,166630
2020-02-12,547.50,91900
2020-02-13,544.25,85050
2020-02-14,542.75,63120
2020-02-16,545.38,
2020-02-18,566.75,123530
2020-02-19,565.25,68270
2020-02-20,560.00,55430
2020-02-21,551.00,81110
2020-02-24,536.25,53340
2020-02-25,539.00,29430
2020-02-26,540.25,19750
2020-02-27,529.25,20810
2020-02-28,529.00,2190
2020-03-02,526.25,670
2020-03-03,528.75,300
2020-03-04,521.50,210
2020-03-05,524.25,110
2020-03-06,521.25,30
2020-03-09,522.25,120
2020-03-10,526.75,60
2020-03-11,517.25,30
2020-03-12,508.25,20
2020-03-13,514.75,80
2020-03-16,498.00,78980
2020-03-17,499.25,65540
2020-03-18,508.25,68780
2020-03-19,535.00,103080
2020-03-20,539.25,71440
2020-03-23,562.50,86810
2020-03-24,561.50,67260
2020-03-25,580.00,97560
2020-03-26,569.00,76660
2020-03-27,571.25,87580
2020-03-30,569.50,59620
2020-03-31,568.75,66200
2020-04-01,550.25,67310
2020-04-02,541.75,46930
2020-04-03,549.25,44940
2020-04-06,555.75,44550
2020-04-07,549.25,67150
2020-04-08,548.25,57530
2020-04-09,556.50,63610
2020-04-10,558.25,
2020-04-13,555.00,53250
2020-04-14,548.75,53930
2020-04-15,540.25,67690
2020-04-16,529.75,31460
2020-04-17,533.50,23900
2020-04-20,548.75,40950
2020-04-21,546.75,18720
2020-04-22,543.00,18840
2020-04-23,547.00,22940
2020-04-24,526.75,44700
2020-04-27,521.00,12030
2020-04-28,526.75,9160
2020-04-29,519.50,5250
2020-04-30,529.75,890
2020-05-01,521.50,120
2020-05-04,524.25,40
2020-05-05,525.50,30
2020-05-06,524.75,80
2020-05-07,529.00,40
2020-05-08,529.50,20
2020-05-11,524.75,10
2020-05-12,521.75,10
2020-05-13,510.50,20
2020-05-14,510.50,10
2020-05-15,500.25,49770
2020-05-18,497.00,42220
2020-05-19,498.75,43780
2020-05-20,513.75,87800
2020-05-21,516.00,75220
2020-05-22,508.75,59250
2020-05-24,508.12,
2020-05-25,504.88,
2020-05-26,506.75,48960
2020-05-27,504.50,41180
2020-05-28,514.50,64130
2020-05-29,520.75,56410
2020-06-01,515.25,62140
2020-06-02,508.00,76980
2020-06-03,512.00,70050
2020-06-04,523.75,76240
2020-06-05,515.25,100260
2020-06-08,511.50,89830
2020-06-09,504.50,105090
2020-06-10,506.25,77130
2020-06-11,499.25,90880
2020-06-12,502.00,71170
2020-06-15,504.75,51220
2020-06-16,496.00,67270
2020-06-17,488.75,60130
2020-06-18,483.50,51880
2020-06-19,481.25,58290
2020-06-22,485.00,35480
2020-06-23,486.00,38400
2020-06-24,481.25,22220
2020-06-25,486.75,46250
2020-06-26,474.00,64060
2020-06-29,485.50,16750
2020-06-30,490.00,2720
2020-07-01,498.75,720
2020-07-02,490.00,290
2020-07-06,489.50,80
2020-07-07,492.25,100
2020-07-08,517.50,80
2020-07-09,526.25,20
2020-07-10,535.75,20
2020-07-13,524.75,60
2020-07-14,524.75,0
2020-07-15,550.75,97650
2020-07-16,535.25,96900
2020-07-17,534.75,52660
2020-07-20,522.00,84620
2020-07-21,527.75,62300
2020-07-22,534.50,59560
2020-07-23,529.50,46720
2020-07-24,539.50,63630
2020-07-27,527.75,47270
2020-07-28,523.50,51350
2020-07-29,532.75,42240
2020-07-30,529.50,47620
2020-07-31,531.25,48270
2020-08-03,521.00,71430
2020-08-04,508.25,82320
2020-08-05,510.75,67340
2020-08-06,501.25,86500
2020-08-07,495.50,93520
2020-08-10,491.00,76700
2020-08-11,495.00,83770
2020-08-12,491.25,90880
2020-08-13,496.75,82620
2020-08-14,500.00,75820
2020-08-17,516.50,66200
2020-08-18,507.50,50260
2020-08-19,512.00,49510
2020-08-20,519.50,37920
2020-08-21,527.25,58900
2020-08-24,520.75,30510
2020-08-25,527.25,26560
2020-08-26,532.00,25930
2020-08-27,542.50,18370
2020-08-28,539.25,17690
2020-08-31,544.25,1100
2020-09-01,555.75,250
2020-09-02,547.75,190
2020-09-03,543.25,120
2020-09-04,539.75,90
2020-09-08,533.25,60
2020-09-09,534.00,30
2020-09-10,540.00,30
2020-09-11,533.75,10
2020-09-14,548.50,260
2020-09-15,538.25,60560
2020-09-16,542.00,47770
2020-09-17,556.25,76820
2020-09-18,575.00,96510
2020-09-21,554.75,96690
2020-09-22,558.00,75820
2020-09-23,549.00,59470
2020-09-24,549.75,71790
2020-09-25,544.25,48640
2020-09-28,550.25,60680
2020-09-29,549.50,45640
2020-09-30,578.00,122160
2020-10-01,570.25,76220
2020-10-02,573.25,54240
2020-10-05,584.25,60420
2020-10-06,592.75,83090
2020-10-07,607.50,102220
2020-10-08,595.25,95300
2020-10-09,593.75,88060
2020-10-12,594.25,63840
2020-10-13,594.00,56420
2020-10-14,596.75,58370
2020-10-15,618.25,90300
2020-10-16,625.25,90620
2020-10-19,627.00,86960
2020-10-20,632.00,78900
2020-10-21,629.75,61380
2020-10-22,622.75,63700
2020-10-23,632.75,64240
2020-10-26,620.00,66900
2020-10-27,615.75,63490
2020-10-28,608.75,72240
2020-10-29,603.75,69890
2020-10-30,598.50,72810
2020-11-02,607.50,75090
2020-11-03,608.00,70890
2020-11-04,606.00,66080
2020-11-05,609.25,97070
2020-11-06,602.00,105360
2020-11-09,597.50,91440
2020-11-10,608.50,134340
2020-11-11,598.00,107810
2020-11-12,588.25,91050
2020-11-13,593.50,77400
2020-11-16,598.00,87080
2020-11-17,595.25,73200
2020-11-18,597.75,61560
2020-11-19,591.75,42210
2020-11-20,593.25,36850
2020-11-23,598.75,22140
2020-11-24,611.25,19740
2020-11-25,588.25,23900
2020-11-26,587.88,
2020-11-27,596.50,7300
2020-11-30,580.25,1050
2020-12-01,565.50,540
2020-12-02,578.00,80
2020-12-03,571.75,160
2020-12-04,566.50,60
2020-12-07,571.25,20
2020-12-08,563.75,20
2020-12-09,577.00,10
2020-12-10,590.25,10
2020-12-11,608.25,10
2020-12-14,593.50,20
2020-12-15,599.75,51420
2020-12-16,598.50,56480
2020-12-17,608.75,43430
2020-12-18,608.25,42170
2020-12-21,611.25,48420
2020-12-22,617.00,55030
2020-12-23,629.75,69510
2020-12-24,627.00,35660
2020-12-25,627.10,
2020-12-28,614.25,53530
2020-12-29,618.50,35420
2020-12-30,640.75,71650
2020-12-31,640.50,44930
2021-01-01,641.75,
2021-01-04,642.00,66780
2021-01-05,654.00,81170
2021-01-06,647.50,60850
2021-01-07,642.25,47490
2021-01-08,638.75,56140
2021-01-11,634.75,58070
2021-01-12,665.00,80420
2021-01-13,660.50,80720
2021-01-14,670.00,63300
2021-01-15,675.50,77450
2021-01-19,672.25,63500
2021-01-20,667.75,66030
2021-01-21,660.75,50210
2021-01-22,634.50,76810
2021-01-25,648.50,64720
2021-01-26,665.25,68360
2021-01-27,658.25,54190
2021-01-28,647.00,65430
2021-01-29,663.00,60150
2021-02-01,651.00,55800
2021-02-02,644.75,46870
2021-02-03,648.25,77130
2021-02-04,637.50,66020
2021-02-05,641.25,78450
2021-02-08,655.75,102710
2021-02-09,649.50,124150
2021-02-10,635.50,98580
2021-02-11,633.50,79700
2021-02-12,636.75,64750
2021-02-14,637.25,
2021-02-15,637.75,
2021-02-16,657.50,50200
2021-02-17,644.00,35180
2021-02-18,662.50,56680
2021-02-19,650.75,51920
2021-02-22,664.00,26460
2021-02-23,665.75,24550
2021-02-24,680.25,23400
2021-02-25,671.75,13330
2021-02-26,655.00,1450
2021-03-01,643.75,390
2021-03-02,663.25,240
2021-03-03,652.00,180
2021-03-04,649.75,580
2021-03-05,654.00,400
2021-03-08,646.50,350
2021-03-09,656.50,10
2021-03-10,650.75,130
2021-03-11,636.25,30
2021-03-12,631.75,10
2021-03-15,645.00,40090
2021-03-16,647.00,51100
2021-03-17,640.00,36150
2021-03-18,630.50,47130
2021-03-19,627.00,51670
2021-03-22,627.25,36120
2021-03-23,634.75,68770
2021-03-24,624.75,45580
2021-03-25,612.50,60630
2021-03-26,613.25,45620
2021-03-29,616.75,38590
2021-03-30,601.75,52670
2021-03-31,618.00,90270
2021-04-01,611.00,73410
2021-04-05,618.00,52000
2021-04-06,615.50,58040
2021-04-07,616.25,73520
2021-04-08,628.75,87000
2021-04-09,638.75,113070
2021-04-12,628.00,101810
2021-04-13,629.75,78360
2021-04-14,648.00,117770
2021-04-15,653.75,61430
2021-04-16,652.50,36530
2021-04-19,652.25,28590
2021-04-20,659.75,43160
2021-04-21,673.25,30050
2021-04-22,710.25,45270
2021-04-23,710.25,29090
2021-04-26,739.50,34380
2021-04-27,733.75,16100
2021-04-28,725.25,12760
2021-04-29,737.50,9420
2021-04-30,742.50,410
2021-05-03,725.50,410
2021-05-04,737.00,300
2021-05-05,755.75,500
2021-05-06,764.25,20
2021-05-07,773.50,30
2021-05-10,742.50,230
2021-05-11,759.75,60
2021-05-12,754.75,80
2021-05-13,726.50,60
2021-05-14,727.25,40
2021-05-17,699.75,53090
2021-05-18,698.00,61420
2021-05-19,679.25,77670
2021-05-20,675.25,55310
2021-05-21,674.25,57460
2021-05-24,662.25,57250
2021-05-25,656.50,64770
2021-05-26,648.50,59950
2021-05-27,676.25,65470
2021-05-28,663.50,56120
2021-05-30,664.12,
2021-05-31,673.62,
2021-06-01,693.50,75700
2021-06-02,687.50,65960
2021-06-03,676.25,60410
2021-06-04,687.75,55840
2021-06-07,680.00,103020
2021-06-08,685.00,91990
2021-06-09,682.25,91320
2021-06-10,683.75,103900
2021-06-11,680.75,80620
2021-06-14,674.50,67690
2021-06-15,661.50,68470
2021-06-16,662.75,61560
2021-06-17,639.00,68260
2021-06-18,662.75,53570
2021-06-21,661.50,38190
2021-06-22,651.00,35940
2021-06-23,661.25,40590
2021-06-24,651.25,29170
2021-06-25,637.00,38800
2021-06-28,646.00,29180
2021-06-29,639.75,13020
2021-06-30,671.50,1830
2021-07-01,658.50,560
2021-07-02,645.75,400
2021-07-06,620.00,90
2021-07-07,614.75,170
2021-07-08,612.25,100
2021-07-09,608.50,100
2021-07-12,635.00,30
2021-07-13,628.75,60
2021-07-14,645.00,30
2021-07-15,672.00,56840
2021-07-16,692.50,75890
2021-07-19,697.75,74220
2021-07-20,700.50,64010
2021-07-21,710.75,52750
2021-07-22,692.25,63080
2021-07-23,684.00,42540
2021-07-26,677.00,43680
2021-07-27,674.50,50030
2021-07-28,688.75,49230
2021-07-29,705.25,45520
2021-07-30,703.75,53640
2021-08-02,729.50,62790
2021-08-03,724.50,73890
2021-08-04,717.25,75460
2021-08-05,712.75,62600
2021-08-06,719.00,85120
2021-08-09,711.25,84300
2021-08-10,727.00,85500
2021-08-11,727.00,98740
2021-08-12,753.50,109430
2021-08-13,762.25,87100
2021-08-16,760.50,62050
2021-08-17,734.50,63610
2021-08-18,737.25,33610
2021-08-19,727.50,37060
2021-08-20,714.25,37210
2021-08-23,719.75,21090
2021-08-24,718.00,28500
2021-08-25,711.25,21990
2021-08-26,725.25,17850
2021-08-27,718.50,24920
2021-08-30,708.75,18320
2021-08-31,706.75,1670
2021-09-01,701.00,550
2021-09-02,704.00,370
2021-09-03,714.50,430
2021-09-06,724.00,
2021-09-07,708.75,170
2021-09-08,698.25,60
2021-09-09,681.50,110
2021-09-10,675.00,70
2021-09-13,674.50,10
2021-09-14,685.00,0
2021-09-15,712.25,51080
2021-09-16,713.00,40250
2021-09-17,708.75,33380
2021-09-20,700.75,37450
2021-09-21,690.25,43200
2021-09-22,705.75,37480
2021-09-23,717.75,46800
2021-09-24,723.75,47320
2021-09-27,722.25,32060
2021-09-28,706.50,54400
2021-09-29,710.25,38930
2021-09-30,725.50,71330
2021-10-01,755.25,85700
2021-10-04,756.50,54750
2021-10-05,744.75,49150
2021-10-06,746.00,44640
2021-10-07,741.25,42610
2021-10-08,734.00,47840
2021-10-11,731.75,32210
2021-10-12,734.00,57860
2021-10-13,718.75,57900
2021-10-14,724.75,39590
2021-10-15,734.00,40530
2021-10-18,736.25,31460
2021-10-19,736.00,37740
2021-10-20,749.25,35080
2021-10-21,741.25,33630
2021-10-22,756.00,52330
2021-10-25,759.50,42580
2021-10-26,752.25,53540
2021-10-27,759.75,49840
2021-10-28,772.50,57330
2021-10-29,772.75,48730
2021-11-01,797.25,73030
2021-11-02,791.50,65890
2021-11-03,781.00,53180
2021-11-04,773.75,51270
2021-11-05,766.50,83640
2021-11-08,768.00,75810
2021-11-09,778.50,81300
2021-11-10,803.00,85820
2021-11-11,812.50,107500
2021-11-12,817.00,63150
2021-11-15,826.25,57380
2021-11-16,810.25,58360
2021-11-17,822.25,63820
2021-11-18,820.00,63590
2021-11-19,823.00,42700
2021-11-22,845.75,40430
2021-11-23,856.00,29300
2021-11-24,836.75,46270
2021-11-26,825.50,29470
2021-11-29,807.50,20040
2021-11-30,773.75,2660
2021-12-01,778.50,480
2021-12-02,806.50,190
2021-12-03,794.50,100
2021-12-06,797.00,70
2021-12-07,799.25,70
2021-12-08,791.25,40
2021-12-09,773.50,60
2021-12-10,782.00,30
2021-12-13,785.50,70
2021-12-14,785.50,
2021-12-15,756.00,77460
2021-12-16,770.50,50770
2021-12-17,775.00,38050
2021-12-20,777.75,38680
2021-12-21,799.00,46150
2021-12-22,814.00,48740
2021-12-23,814.75,36620
2021-12-24,815.80,
2021-12-27,804.00,30210
2021-12-28,783.50,41880
2021-12-29,787.75,40940
2021-12-30,779.75,29560
2021-12-31,770.75,25060
2022-01-03,758.00,42120
2022-01-04,770.00,43220
2022-01-05,760.75,40240
2022-01-06,746.00,64430
2022-01-07,758.50,58460
2022-01-10,762.00,46680
2022-01-11,770.25,43840
2022-01-12,757.75,51640
2022-01-13,746.75,49460
2022-01-14,741.50,44590
2022-01-18,769.00,70560
2022-01-19,796.50,68430
2022-01-20,790.25,58580
2022-01-21,780.00,47700
2022-01-24,800.50,58620
2022-01-25,818.00,76140
2022-01-26,795.00,73390
2022-01-27,777.00,60150
2022-01-28,786.25,49080
2022-01-31,761.25,71470
2022-02-01,769.00,52160
2022-02-02,755.00,67580
2022-02-03,751.75,52590
2022-02-04,763.25,50590
2022-02-07,768.75,81450
2022-02-08,778.75,99520
2022-02-09,785.00,100110
2022-02-10,771.50,95100
2022-02-11,797.75,101600
2022-02-14,799.25,69680
2022-02-15,779.75,55710
2022-02-16,780.50,33010
2022-02-17,798.00,47680
2022-02-18,797.00,43500
2022-02-22,844.25,47220
2022-02-23,876.00,28030
2022-02-24,926.00,26660
2022-02-25,843.00,8870
2022-02-28,928.00,1090
2022-03-01,1001.75,510
2022-03-02,1058.50,460
2022-03-03,1289.00,370
2022-03-04,1348.00,150
2022-03-07,1425.25,80
2022-03-08,1273.00,30
2022-03-09,1199.50,10
2022-03-10,1073.75,10
2022-03-11,1090.00,10
2022-03-14,1090.00,20
2022-03-15,1154.25,30960
2022-03-16,1069.25,37910
2022-03-17,1098.00,31160
2022-03-18,1063.75,19390
2022-03-21,1119.25,37040
2022-03-22,1118.25,29010
2022-03-23,1105.75,24460
2022-03-24,1085.75,22420
2022-03-25,1102.25,27910
2022-03-28,1057.00,26160
2022-03-29,1014.25,45990
2022-03-30,1027.25,26340
2022-03-31,1006.00,36850
2022-04-01,984.50,33850
2022-04-04,1010.25,26350
2022-04-05,1045.25,26920
2022-04-06,1038.25,27910
2022-04-07,1020.00,50500
2022-04-08,1051.50,47600
2022-04-11,1081.25,55250
2022-04-12,1103.75,50430
2022-04-13,1113.50,53460
2022-04-14,1096.50,20650
2022-04-15,1095.75,
2022-04-18,1120.50,13170
2022-04-19,1099.00,18100
2022-04-20,1088.00,15110
2022-04-21,1068.00,11170
2022-04-22,1065.50,15260
2022-04-25,1062.00,12080
2022-04-26,1083.25,9540
2022-04-27,1080.00,7090
2022-04-28,1074.00,6970
2022-04-29,1043.75,580
2022-05-02,1043.50,340
2022-05-03,1033.75,180
2022-05-04,1066.00,290
2022-05-05,1096.00,180
2022-05-06,1097.00,70
2022-05-09,1083.25,90
2022-05-10,1083.25,40
2022-05-11,1108.75,50
2022-05-12,1174.50,160
2022-05-13,1167.25,0
2022-05-16,1247.50,53770
2022-05-17,1277.50,73670
2022-05-18,1230.75,57090
2022-05-19,1200.50,54780
2022-05-20,1168.75,40070
2022-05-23,1190.00,38140
2022-05-24,1154.75,52750
2022-05-25,1148.25,51660
2022-05-26,1143.25,38510
2022-05-27,1157.50,25540
2022-05-30,1155.38,
2022-05-31,1087.50,68160
2022-06-01,1041.25,81450
2022-06-02,1058.25,58140
2022-06-03,1040.00,40840
2022-06-06,1093.00,60710
2022-06-07,1071.75,84920
2022-06-08,1074.75,68010
2022-06-09,1071.25,70950
2022-06-10,1070.75,62710
2022-06-13,1071.00,62610
2022-06-14,1050.25,34010
2022-06-15,1050.00,32820
2022-06-16,1078.25,38170
2022-06-17,1034.25,42370
2022-06-21,975.25,54690
2022-06-22,976.50,35050
2022-06-23,937.25,32880
2022-06-24,923.75,28750
2022-06-27,904.00,26820
2022-06-28,921.25,23640
2022-06-29,915.50,12310
2022-06-30,868.75,2290
2022-07-01,831.25,420
2022-07-05,793.75,80
2022-07-06,792.25,380
2022-07-07,824.50,190
2022-07-08,879.25,110
2022-07-11,843.75,100
2022-07-12,801.50,70
2022-07-13,798.25,30
2022-07-14,794.25,40
2022-07-15,776.75,44620
2022-07-18,812.75,42330
2022-07-19,812.25,45980
2022-07-20,819.50,38890
2022-07-21,806.25,43050
2022-07-22,759.00,66190
2022-07-25,770.00,47490
2022-07-26,803.75,43800
2022-07-27,790.25,41490
2022-07-28,817.00,37420
2022-07-29,807.75,47270
2022-08-01,800.25,41080
2022-08-02,774.75,47230
2022-08-03,763.75,51390
2022-08-04,782.50,46770
2022-08-05,775.75,51600
2022-08-08,779.75,64410
2022-08-09,781.50,59020
2022-08-10,799.75,68230
2022-08-11,810.75,63670
2022-08-12,806.00,40650
2022-08-15,800.75,29780
2022-08-16,786.00,25480
2022-08-17,763.25,29950
2022-08-18,731.50,38270
2022-08-19,753.25,18900
2022-08-22,770.50,22520
2022-08-23,782.75,26880
2022-08-24,795.00,23600
2022-08-25,769.75,18250
2022-08-26,784.75,28060
2022-08-29,820.00,23870
2022-08-30,798.25,12220
2022-08-31,809.00,1710
2022-09-01,775.50,1050
2022-09-02,793.00,440
2022-09-04,808.00,
2022-09-05,812.25,
2022-09-06,800.00,390
2022-09-07,826.50,390
2022-09-08,810.50,310
2022-09-09,853.25,40
2022-09-12,841.25,50
2022-09-13,842.75,30
2022-09-14,853.75,30
2022-09-15,845.00,52970
2022-09-16,859.75,47240
2022-09-19,830.50,46380
2022-09-20,893.75,72770
2022-09-21,903.75,91300
2022-09-22,910.75,59590
2022-09-23,880.50,54240
2022-09-26,858.00,48790
2022-09-27,871.50,48800
2022-09-28,903.25,51300
2022-09-29,896.25,41360
2022-09-30,921.50,78140
2022-10-03,912.00,52400
2022-10-04,903.00,50520
2022-10-05,902.00,39960
2022-10-06,879.00,46420
2022-10-07,880.25,38140
2022-10-10,938.00,77240
2022-10-11,901.00,65150
2022-10-12,882.25,44740
2022-10-13,892.25,63570
2022-10-14,859.75,45070
2022-10-17,861.00,42650
2022-10-18,849.50,46280
2022-10-19,841.25,39810
2022-10-20,849.25,34080
2022-10-21,850.75,41910
2022-10-24,838.75,38010
2022-10-25,834.75,40780
2022-10-26,840.50,39250
2022-10-27,838.50,36090
2022-10-28,829.25,33950
2022-10-31,882.25,98980
2022-11-01,902.50,74350
2022-11-02,846.00,96130
2022-11-03,840.50,48030
2022-11-04,847.75,43970
2022-11-07,845.75,76860
2022-11-08,827.75,72920
2022-11-09,806.50,95230
2022-11-10,803.50,77220
2022-11-11,813.75,75490
2022-11-14,818.50,45110
2022-11-15,828.25,73690
2022-11-16,817.50,48020
2022-11-17,806.75,40770
2022-11-18,803.25,30560
2022-11-21,799.25,32910
2022-11-22,791.50,22210
2022-11-23,793.50,21450
2022-11-24,792.38,
2022-11-25,775.50,22500
2022-11-28,756.75,41780
2022-11-29,757.75,16740
2022-11-30,771.50,2250
2022-12-01,758.75,840
2022-12-02,737.25,520
2022-12-05,715.50,130
2022-12-06,705.50,240
2022-12-07,727.00,410
2022-12-08,724.25,230
2022-12-09,712.75,50
2022-12-12,733.00,260
2022-12-13,728.75,100
2022-12-14,728.25,70
2022-12-15,757.25,51210
2022-12-16,753.50,32610
2022-12-19,748.50,39780
2022-12-20,750.50,38340
2022-12-21,767.75,52900
2022-12-22,762.25,34650
2022-12-23,776.00,25950
2022-12-27,774.50,28360
2022-12-28,785.50,33180
2022-12-29,774.00,35940
2022-12-30,792.00,34780
2023-01-03,775.50,50140
2023-01-04,745.50,51980
2023-01-05,746.75,36790
2023-01-06,743.50,28670
2023-01-09,741.50,45490
2023-01-10,731.00,59340
2023-01-11,740.00,37160
2023-01-12,742.75,64690
2023-01-13,743.75,34230
2023-01-17,751.75,48650
2023-01-18,742.50,45150
2023-01-19,734.50,39220
2023-01-20,741.50,35440
2023-01-23,720.00,64000
2023-01-24,734.50,44240
2023-01-25,741.25,41250
2023-01-26,752.50,47210
2023-01-27,750.00,41130
2023-01-30,752.50,43810
2023-01-31,761.25,59640
2023-02-01,759.75,60030
2023-02-02,761.00,59110
2023-02-03,756.75,72370
2023-02-06,750.25,56430
2023-02-07,749.75,70660
2023-02-08,764.75,90200
2023-02-09,757.25,75200
